"START_ID","END_ID","TYPE","props_json"
"PipelineRun|asd_run_001","Pipeline|ASD_privacy_walkthrough","executes","{}"
"ModelExposureMapping|S8_train_classifier_policy::modelExposure::behavioural_sensitive::model_exposed_to_behavioural_sensitive_label","SensitivityCategory|model_exposed_to_behavioural_sensitive_label","mapsToCategory","{}"
"OperationPolicy|S8_train_classifier_policy","ModelExposureMapping|S8_train_classifier_policy::modelExposure::quasi_identifier::model_exposed_to_quasi_identifier_features","hasModelExposureMapping","{}"
"ModelExposureMapping|S8_train_classifier_policy::modelExposure::quasi_identifier::model_exposed_to_quasi_identifier_features","SensitivityCategory|quasi_identifier","mapsFromCategory","{}"
"ModelExposureMapping|S8_train_classifier_policy::modelExposure::quasi_identifier::model_exposed_to_quasi_identifier_features","SensitivityCategory|model_exposed_to_quasi_identifier_features","mapsToCategory","{}"
"OperationPolicy|S8_train_classifier_policy","ErasureRewriteRule|S8_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure","hasErasureRewriteRule","{}"
"ErasureRewriteRule|S8_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure","ErasureConstraint|delete_on_request","rewritesFromErasure","{}"
"ErasureRewriteRule|S8_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure","ErasureConstraint|retrain_or_review_on_erasure","rewritesToErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::Id","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","SensitivityCategory|direct_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","SensitivityCategory|identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::Id::00050","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::window_start","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::window_start::00051","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::HR_norm","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::HR_norm::00052","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::EDA_norm","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::EDA_norm::00053","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::ACC_norm","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::ACC_norm::00054","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::chall_behav","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::chall_behav::00055","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::sev","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::sev::00056","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::age_grp","annotates","{}"
"StepRun|asd_run_001::001::S5_normalise","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","StepRun|asd_run_001::001::S5_normalise","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","OperationPolicy|S5_normalise_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_NormalizedEpisodeData::record::0::cell::age_grp::00057","ErasureConstraint|retention_5y","hasErasure","{}"
