"ID","LABEL","key","props_json"
"Pipeline|ASD_privacy_walkthrough","Pipeline","ASD_privacy_walkthrough","{""key"": ""ASD_privacy_walkthrough"", ""name"": ""ASD_privacy_walkthrough""}"
"DataCellArtifact|D9_TrainDataset::record::1::cell::age_grp","DataCellArtifact","D9_TrainDataset::record::1::cell::age_grp","{""key"": ""D9_TrainDataset::record::1::cell::age_grp"", ""record_id"": ""1"", ""dataset_id"": ""D9_TrainDataset"", ""attribute"": ""age_grp"", ""value"": ""6-8"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D9_TrainDataset::record::1::cell::sex","DataCellArtifact","D9_TrainDataset::record::1::cell::sex","{""key"": ""D9_TrainDataset::record::1::cell::sex"", ""record_id"": ""1"", ""dataset_id"": ""D9_TrainDataset"", ""attribute"": ""sex"", ""value"": ""M"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DatasetArtifact|D10_TestDataset","DatasetArtifact","D10_TestDataset","{""key"": ""D10_TestDataset"", ""name"": ""D10_TestDataset"", ""role"": ""test"", ""source"": ""step:S7_split_train_test"", ""n_rows"": 2, ""n_cols"": 7, ""columns"": [""HR_norm"", ""EDA_norm"", ""ACC_norm"", ""chall_behav"", ""sev"", ""age_grp"", ""sex""], ""record_id_col"": null, ""artifact_kind"": ""DatasetArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataRecordArtifact|D10_TestDataset::record::2","DataRecordArtifact","D10_TestDataset::record::2","{""key"": ""D10_TestDataset::record::2"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::HR_norm","DataCellArtifact","D10_TestDataset::record::2::cell::HR_norm","{""key"": ""D10_TestDataset::record::2::cell::HR_norm"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""HR_norm"", ""value"": 0.0, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::EDA_norm","DataCellArtifact","D10_TestDataset::record::2::cell::EDA_norm","{""key"": ""D10_TestDataset::record::2::cell::EDA_norm"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""EDA_norm"", ""value"": 0.0, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::ACC_norm","DataCellArtifact","D10_TestDataset::record::2::cell::ACC_norm","{""key"": ""D10_TestDataset::record::2::cell::ACC_norm"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""ACC_norm"", ""value"": 0.0, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""behavioural_sensor_data""], ""privacy_categories_explicit"": [""behavioural_sensor_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::chall_behav","DataCellArtifact","D10_TestDataset::record::2::cell::chall_behav","{""key"": ""D10_TestDataset::record::2::cell::chall_behav"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""chall_behav"", ""value"": ""no"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::sev","DataCellArtifact","D10_TestDataset::record::2::cell::sev","{""key"": ""D10_TestDataset::record::2::cell::sev"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""sev"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::age_grp","DataCellArtifact","D10_TestDataset::record::2::cell::age_grp","{""key"": ""D10_TestDataset::record::2::cell::age_grp"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""age_grp"", ""value"": ""9-11"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::2::cell::sex","DataCellArtifact","D10_TestDataset::record::2::cell::sex","{""key"": ""D10_TestDataset::record::2::cell::sex"", ""record_id"": ""2"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""sex"", ""value"": ""F"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataRecordArtifact|D10_TestDataset::record::3","DataRecordArtifact","D10_TestDataset::record::3","{""key"": ""D10_TestDataset::record::3"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::HR_norm","DataCellArtifact","D10_TestDataset::record::3::cell::HR_norm","{""key"": ""D10_TestDataset::record::3::cell::HR_norm"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""HR_norm"", ""value"": 0.02631578947368421, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::EDA_norm","DataCellArtifact","D10_TestDataset::record::3::cell::EDA_norm","{""key"": ""D10_TestDataset::record::3::cell::EDA_norm"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""EDA_norm"", ""value"": 0.03571428571428567, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::ACC_norm","DataCellArtifact","D10_TestDataset::record::3::cell::ACC_norm","{""key"": ""D10_TestDataset::record::3::cell::ACC_norm"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""ACC_norm"", ""value"": 0.05555555555555546, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""behavioural_sensor_data""], ""privacy_categories_explicit"": [""behavioural_sensor_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::chall_behav","DataCellArtifact","D10_TestDataset::record::3::cell::chall_behav","{""key"": ""D10_TestDataset::record::3::cell::chall_behav"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""chall_behav"", ""value"": ""yes"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::sev","DataCellArtifact","D10_TestDataset::record::3::cell::sev","{""key"": ""D10_TestDataset::record::3::cell::sev"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""sev"", ""value"": 3, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::age_grp","DataCellArtifact","D10_TestDataset::record::3::cell::age_grp","{""key"": ""D10_TestDataset::record::3::cell::age_grp"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""age_grp"", ""value"": ""9-11"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D10_TestDataset::record::3::cell::sex","DataCellArtifact","D10_TestDataset::record::3::cell::sex","{""key"": ""D10_TestDataset::record::3::cell::sex"", ""record_id"": ""3"", ""dataset_id"": ""D10_TestDataset"", ""attribute"": ""sex"", ""value"": ""F"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"StepRun|asd_run_001::004::S8_train_classifier","StepRun","asd_run_001::004::S8_train_classifier","{""key"": ""asd_run_001::004::S8_train_classifier"", ""step_id"": ""S8_train_classifier"", ""phase"": ""Learning"", ""framework"": ""python"", ""operatorType"": ""LEARN"", ""policy_id"": ""S8_train_classifier_policy"", ""input_artifacts"": [""D9_TrainDataset""], ""output_artifacts"": [""M1_ChallengingBehaviourClassifier""], ""duration_seconds"": 0.0021665096282958984, ""status"": ""success"", ""operation_policy_id"": ""S8_train_classifier_policy"", ""contributorGranularity"": ""record_and_attribute""}"
"ModelArtifact|M1_ChallengingBehaviourClassifier","ModelArtifact","M1_ChallengingBehaviourClassifier","{""key"": ""M1_ChallengingBehaviourClassifier"", ""name"": ""M1_ChallengingBehaviourClassifier"", ""role"": ""model"", ""framework"": ""scikit-learn"", ""source"": ""step:S8_train_classifier"", ""model_class"": ""DecisionTreeClassifier"", ""artifact_kind"": ""ModelArtifact"", ""privacy_categories"": [""model_exposed_to_biometric_data"", ""model_exposed_to_health_data"", ""model_exposed_to_behavioural_sensor_data"", ""model_exposed_to_behavioural_sensitive_label"", ""model_exposed_to_quasi_identifier_features"", ""small_training_set_model_disclosure_risk""], ""privacy_categories_explicit"": [""model_exposed_to_biometric_data"", ""model_exposed_to_health_data"", ""model_exposed_to_behavioural_sensor_data"", ""model_exposed_to_behavioural_sensitive_label"", ""model_exposed_to_quasi_identifier_features"", ""small_training_set_model_disclosure_risk""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""retrain_or_review_on_erasure"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""propagated:LEARN""]}"
"EvaluationMetric|E1_accuracy","EvaluationMetric","E1_accuracy","{""key"": ""E1_accuracy"", ""name"": ""accuracy"", ""value"": 0.5, ""split"": ""test"", ""source"": ""manual_register"", ""artifact_kind"": ""EvaluationMetric""}"
"SensitivityCategory|behavioural_sensitive","SensitivityCategory","behavioural_sensitive","{""key"": ""behavioural_sensitive"", ""name"": ""behavioural_sensitive""}"
"SensitivityCategory|behavioural_sensor_data","SensitivityCategory","behavioural_sensor_data","{""key"": ""behavioural_sensor_data"", ""name"": ""behavioural_sensor_data""}"
"SensitivityCategory|biometric","SensitivityCategory","biometric","{""key"": ""biometric"", ""name"": ""biometric""}"
"SensitivityCategory|direct_identifier","SensitivityCategory","direct_identifier","{""key"": ""direct_identifier"", ""name"": ""direct_identifier""}"
"SensitivityCategory|health","SensitivityCategory","health","{""key"": ""health"", ""name"": ""health""}"
"SensitivityCategory|identifier","SensitivityCategory","identifier","{""key"": ""identifier"", ""name"": ""identifier""}"
"SensitivityCategory|organisational_context","SensitivityCategory","organisational_context","{""key"": ""organisational_context"", ""name"": ""organisational_context""}"
"SensitivityCategory|pseudonymous_identifier","SensitivityCategory","pseudonymous_identifier","{""key"": ""pseudonymous_identifier"", ""name"": ""pseudonymous_identifier""}"
"SensitivityCategory|quasi_identifier","SensitivityCategory","quasi_identifier","{""key"": ""quasi_identifier"", ""name"": ""quasi_identifier""}"
"SensitivityCategory|reidentification_risk","SensitivityCategory","reidentification_risk","{""key"": ""reidentification_risk"", ""name"": ""reidentification_risk""}"
"SensitivityCategory|sensitive_personal_data","SensitivityCategory","sensitive_personal_data","{""key"": ""sensitive_personal_data"", ""name"": ""sensitive_personal_data""}"
