"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_cbe9ff2508","Pipeline|german_credit_pipeline","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_debtors::00276","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","DataCellArtifact|D2_GermanStatusGender::record::0::cell::residence_since","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::residence_since::00277","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","DataCellArtifact|D2_GermanStatusGender::record::0::cell::property","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::property::00278","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","DataCellArtifact|D2_GermanStatusGender::record::0::cell::age","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::age::00279","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","DataCellArtifact|D2_GermanStatusGender::record::0::cell::other_inst","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::other_inst::00280","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","DataCellArtifact|D2_GermanStatusGender::record::0::cell::housing","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::housing::00281","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","DataCellArtifact|D2_GermanStatusGender::record::0::cell::existing_credits","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::existing_credits::00282","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","DataCellArtifact|D2_GermanStatusGender::record::0::cell::job","annotates","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","OperationPolicy|A1_derive_status_gender_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","SensitivityCategory|employment_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_GermanStatusGender::record::0::cell::job::00283","ErasureConstraint|retention_5y","hasErasure","{}"
