"ID","LABEL","key","props_json"
"Pipeline|german_credit_pipeline","Pipeline","german_credit_pipeline","{""key"": ""german_credit_pipeline"", ""name"": ""german_credit_pipeline""}"
"DataCellArtifact|D3_GermanNoPersonalStatus::record::5::cell::people_liable","DataCellArtifact","D3_GermanNoPersonalStatus::record::5::cell::people_liable","{""key"": ""D3_GermanNoPersonalStatus::record::5::cell::people_liable"", ""record_id"": ""5"", ""dataset_id"": ""D3_GermanNoPersonalStatus"", ""attribute"": ""people_liable"", ""value"": 2, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D3_GermanNoPersonalStatus::record::5::cell::phone","DataCellArtifact","D3_GermanNoPersonalStatus::record::5::cell::phone","{""key"": ""D3_GermanNoPersonalStatus::record::5::cell::phone"", ""record_id"": ""5"", ""dataset_id"": ""D3_GermanNoPersonalStatus"", ""attribute"": ""phone"", ""value"": 1, ""dtype"": ""object"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""contact_indicator"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""contact_indicator"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D3_GermanNoPersonalStatus::record::5::cell::foreigner","DataCellArtifact","D3_GermanNoPersonalStatus::record::5::cell::foreigner","{""key"": ""D3_GermanNoPersonalStatus::record::5::cell::foreigner"", ""record_id"": ""5"", ""dataset_id"": ""D3_GermanNoPersonalStatus"", ""attribute"": ""foreigner"", ""value"": 0, ""dtype"": ""object"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""nationality_sensitive"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""nationality_sensitive"", ""protected_attribute""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D3_GermanNoPersonalStatus::record::5::cell::label","DataCellArtifact","D3_GermanNoPersonalStatus::record::5::cell::label","{""key"": ""D3_GermanNoPersonalStatus::record::5::cell::label"", ""record_id"": ""5"", ""dataset_id"": ""D3_GermanNoPersonalStatus"", ""attribute"": ""label"", ""value"": 1, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""creditworthiness_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""creditworthiness_sensitive""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D3_GermanNoPersonalStatus::record::5::cell::status","DataCellArtifact","D3_GermanNoPersonalStatus::record::5::cell::status","{""key"": ""D3_GermanNoPersonalStatus::record::5::cell::status"", ""record_id"": ""5"", ""dataset_id"": ""D3_GermanNoPersonalStatus"", ""attribute"": ""status"", ""value"": ""single"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"DataCellArtifact|D3_GermanNoPersonalStatus::record::5::cell::gender","DataCellArtifact","D3_GermanNoPersonalStatus::record::5::cell::gender","{""key"": ""D3_GermanNoPersonalStatus::record::5::cell::gender"", ""record_id"": ""5"", ""dataset_id"": ""D3_GermanNoPersonalStatus"", ""attribute"": ""gender"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:RED""]}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","StepRun","run_cbe9ff2508::004::A3_one_hot_encode","{""key"": ""run_cbe9ff2508::004::A3_one_hot_encode"", ""step_id"": ""A3_one_hot_encode"", ""phase"": ""FeatureEngineering"", ""framework"": ""python"", ""operatorType"": ""TR"", ""policy_id"": ""A3_one_hot_encode_policy"", ""input_artifacts"": [""D3_GermanNoPersonalStatus""], ""output_artifacts"": [""D4_GermanEncoded""], ""duration_seconds"": 0.005944967269897461, ""status"": ""success"", ""operation_policy_id"": ""A3_one_hot_encode_policy"", ""contributorGranularity"": ""cell""}"
"DatasetArtifact|D4_GermanEncoded","DatasetArtifact","D4_GermanEncoded","{""key"": ""D4_GermanEncoded"", ""name"": ""D4_GermanEncoded"", ""role"": ""derived"", ""source"": ""step:A3_one_hot_encode"", ""n_rows"": 6, ""n_cols"": 44, ""columns"": [""duration"", ""amount"", ""installment_rate"", ""residence_since"", ""age"", ""existing_credits"", ""people_liable"", ""phone"", ""foreigner"", ""label"", ""gender"", ""checking_check_high"", ""checking_check_low"", ""checking_check_mid"", ""checking_check_none"", ""credit_history_debt_critical"", ""credit_history_debt_delay"", ""credit_history_debt_noneBank"", ""credit_history_debt_onSchedule"", ""purpose_pur_business"", ""purpose_pur_education"", ""purpose_pur_furniture"", ""purpose_pur_newCar"", ""purpose_pur_tv"", ""purpose_pur_usedCar"", ""savings_sav_none"", ""savings_sav_small"", ""employment_emp_lessFour"", ""employment_emp_lessOne"", ""employment_emp_lessSeven"", ""employment_emp_moreSeven"", ""other_debtors_debtor_guarantor"", ""other_debtors_debtor_none"", ""property_prop_agreement"", ""property_prop_car"", ""property_prop_none"", ""property_prop_realEstate"", ""other_inst_oi_none"", ""housing_hous_free"", ""housing_hous_own"", ""job_job_skilled"", ""job_job_unskilledR"", ""status_divorced"", ""status_single""], ""record_id_col"": null, ""artifact_kind"": ""DatasetArtifact"", ""privacy_categories"": [""financial_sensitive"", ""credit_history_sensitive"", ""loan_purpose"", ""employment_sensitive"", ""socio_economic"", ""quasi_identifier"", ""demographic"", ""contact_indicator"", ""nationality_sensitive"", ""protected_attribute"", ""creditworthiness_sensitive"", ""gender"", ""sensitive_personal_data"", ""personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""credit_history_sensitive"", ""loan_purpose"", ""employment_sensitive"", ""socio_economic"", ""quasi_identifier"", ""demographic"", ""contact_indicator"", ""nationality_sensitive"", ""protected_attribute"", ""creditworthiness_sensitive"", ""gender""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataRecordArtifact|D4_GermanEncoded::record::0","DataRecordArtifact","D4_GermanEncoded::record::0","{""key"": ""D4_GermanEncoded::record::0"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""financial_sensitive"", ""quasi_identifier"", ""demographic"", ""contact_indicator"", ""nationality_sensitive"", ""protected_attribute"", ""creditworthiness_sensitive"", ""gender"", ""credit_history_sensitive"", ""loan_purpose"", ""employment_sensitive"", ""socio_economic"", ""sensitive_personal_data"", ""personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""quasi_identifier"", ""demographic"", ""contact_indicator"", ""nationality_sensitive"", ""protected_attribute"", ""creditworthiness_sensitive"", ""gender"", ""credit_history_sensitive"", ""loan_purpose"", ""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::duration","DataCellArtifact","D4_GermanEncoded::record::0::cell::duration","{""key"": ""D4_GermanEncoded::record::0::cell::duration"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""duration"", ""value"": 6, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::amount","DataCellArtifact","D4_GermanEncoded::record::0::cell::amount","{""key"": ""D4_GermanEncoded::record::0::cell::amount"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""amount"", ""value"": 1169, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::installment_rate","DataCellArtifact","D4_GermanEncoded::record::0::cell::installment_rate","{""key"": ""D4_GermanEncoded::record::0::cell::installment_rate"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""installment_rate"", ""value"": 4, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::residence_since","DataCellArtifact","D4_GermanEncoded::record::0::cell::residence_since","{""key"": ""D4_GermanEncoded::record::0::cell::residence_since"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""residence_since"", ""value"": 4, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::age","DataCellArtifact","D4_GermanEncoded::record::0::cell::age","{""key"": ""D4_GermanEncoded::record::0::cell::age"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""age"", ""value"": 67, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::existing_credits","DataCellArtifact","D4_GermanEncoded::record::0::cell::existing_credits","{""key"": ""D4_GermanEncoded::record::0::cell::existing_credits"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""existing_credits"", ""value"": 2, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::people_liable","DataCellArtifact","D4_GermanEncoded::record::0::cell::people_liable","{""key"": ""D4_GermanEncoded::record::0::cell::people_liable"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""people_liable"", ""value"": 1, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::phone","DataCellArtifact","D4_GermanEncoded::record::0::cell::phone","{""key"": ""D4_GermanEncoded::record::0::cell::phone"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""phone"", ""value"": 1, ""dtype"": ""object"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""contact_indicator"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""contact_indicator"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::foreigner","DataCellArtifact","D4_GermanEncoded::record::0::cell::foreigner","{""key"": ""D4_GermanEncoded::record::0::cell::foreigner"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""foreigner"", ""value"": 1, ""dtype"": ""object"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""nationality_sensitive"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""nationality_sensitive"", ""protected_attribute""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::label","DataCellArtifact","D4_GermanEncoded::record::0::cell::label","{""key"": ""D4_GermanEncoded::record::0::cell::label"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""label"", ""value"": 1, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""creditworthiness_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""creditworthiness_sensitive""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_GermanEncoded::record::0::cell::gender","DataCellArtifact","D4_GermanEncoded::record::0::cell::gender","{""key"": ""D4_GermanEncoded::record::0::cell::gender"", ""record_id"": ""0"", ""dataset_id"": ""D4_GermanEncoded"", ""attribute"": ""gender"", ""value"": 1, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier""], ""privacy_usages"": [""credit_risk_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
