"ID","LABEL","key","props_json"
"Pipeline|census_income_pipeline","Pipeline","census_income_pipeline","{""key"": ""census_income_pipeline"", ""name"": ""census_income_pipeline""}"
"DataRecordArtifact|D2_CensusMissingReplaced::record::2","DataRecordArtifact","D2_CensusMissingReplaced::record::2","{""key"": ""D2_CensusMissingReplaced::record::2"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""quasi_identifier"", ""employment_sensitive"", ""socio_economic"", ""technical_weight"", ""education_sensitive"", ""demographic"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""financial_sensitive"", ""income_related"", ""nationality_sensitive"", ""income_sensitive"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""quasi_identifier"", ""employment_sensitive"", ""socio_economic"", ""technical_weight"", ""education_sensitive"", ""demographic"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""financial_sensitive"", ""income_related"", ""nationality_sensitive"", ""income_sensitive""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::age","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::age","{""key"": ""D2_CensusMissingReplaced::record::2::cell::age"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""age"", ""value"": 38, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::workclass","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::workclass","{""key"": ""D2_CensusMissingReplaced::record::2::cell::workclass"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""workclass"", ""value"": ""Private"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::fnlwgt","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::fnlwgt","{""key"": ""D2_CensusMissingReplaced::record::2::cell::fnlwgt"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""fnlwgt"", ""value"": 215646, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""technical_weight""], ""privacy_categories_explicit"": [""technical_weight""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::education","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::education","{""key"": ""D2_CensusMissingReplaced::record::2::cell::education"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""education"", ""value"": ""HS-grad"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""education_sensitive"", ""socio_economic""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::education-num","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::education-num","{""key"": ""D2_CensusMissingReplaced::record::2::cell::education-num"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""education-num"", ""value"": 9, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""education_sensitive"", ""socio_economic""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::marital-status","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::marital-status","{""key"": ""D2_CensusMissingReplaced::record::2::cell::marital-status"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""marital-status"", ""value"": ""Divorced"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::occupation","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::occupation","{""key"": ""D2_CensusMissingReplaced::record::2::cell::occupation"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""occupation"", ""value"": ""Handlers-cleaners"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::relationship","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::relationship","{""key"": ""D2_CensusMissingReplaced::record::2::cell::relationship"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""relationship"", ""value"": ""Not-in-family"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::race","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::race","{""key"": ""D2_CensusMissingReplaced::record::2::cell::race"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""race"", ""value"": ""White"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""race_ethnicity"", ""protected_attribute""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::sex","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::sex","{""key"": ""D2_CensusMissingReplaced::record::2::cell::sex"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""sex"", ""value"": ""Male"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""gender"", ""protected_attribute""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::capital-gain","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::capital-gain","{""key"": ""D2_CensusMissingReplaced::record::2::cell::capital-gain"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""capital-gain"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""income_related""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::capital-loss","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::capital-loss","{""key"": ""D2_CensusMissingReplaced::record::2::cell::capital-loss"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""capital-loss"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""income_related""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::hours-per-week","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::hours-per-week","{""key"": ""D2_CensusMissingReplaced::record::2::cell::hours-per-week"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""hours-per-week"", ""value"": 40, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::native-country","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::native-country","{""key"": ""D2_CensusMissingReplaced::record::2::cell::native-country"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""native-country"", ""value"": ""United-States"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""privacy_categories_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::2::cell::label","DataCellArtifact","D2_CensusMissingReplaced::record::2::cell::label","{""key"": ""D2_CensusMissingReplaced::record::2::cell::label"", ""record_id"": ""2"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""label"", ""value"": ""<=50K"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""income_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""income_sensitive""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataRecordArtifact|D2_CensusMissingReplaced::record::3","DataRecordArtifact","D2_CensusMissingReplaced::record::3","{""key"": ""D2_CensusMissingReplaced::record::3"", ""record_id"": ""3"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""quasi_identifier"", ""employment_sensitive"", ""socio_economic"", ""technical_weight"", ""education_sensitive"", ""demographic"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""financial_sensitive"", ""income_related"", ""nationality_sensitive"", ""income_sensitive"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""quasi_identifier"", ""employment_sensitive"", ""socio_economic"", ""technical_weight"", ""education_sensitive"", ""demographic"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""financial_sensitive"", ""income_related"", ""nationality_sensitive"", ""income_sensitive""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::3::cell::age","DataCellArtifact","D2_CensusMissingReplaced::record::3::cell::age","{""key"": ""D2_CensusMissingReplaced::record::3::cell::age"", ""record_id"": ""3"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""age"", ""value"": 53, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::3::cell::workclass","DataCellArtifact","D2_CensusMissingReplaced::record::3::cell::workclass","{""key"": ""D2_CensusMissingReplaced::record::3::cell::workclass"", ""record_id"": ""3"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""workclass"", ""value"": ""Private"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D2_CensusMissingReplaced::record::3::cell::fnlwgt","DataCellArtifact","D2_CensusMissingReplaced::record::3::cell::fnlwgt","{""key"": ""D2_CensusMissingReplaced::record::3::cell::fnlwgt"", ""record_id"": ""3"", ""dataset_id"": ""D2_CensusMissingReplaced"", ""attribute"": ""fnlwgt"", ""value"": 234721, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""technical_weight""], ""privacy_categories_explicit"": [""technical_weight""], ""privacy_usages"": [""income_model_development"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
