"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_fc7d525c22","Pipeline|compas_recidivism_pipeline","executes","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::1::00117","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","DataRecordArtifact|D1_COMPASSelected::record::2","annotates","{}"
"StepRun|run_fc7d525c22::001::B0_select_columns","PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","StepRun|run_fc7d525c22::001::B0_select_columns","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","OperationPolicy|B0_select_columns_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::2::00118","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","DataRecordArtifact|D1_COMPASSelected::record::3","annotates","{}"
"StepRun|run_fc7d525c22::001::B0_select_columns","PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","StepRun|run_fc7d525c22::001::B0_select_columns","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","OperationPolicy|B0_select_columns_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::3::00119","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","DataRecordArtifact|D1_COMPASSelected::record::4","annotates","{}"
"StepRun|run_fc7d525c22::001::B0_select_columns","PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","StepRun|run_fc7d525c22::001::B0_select_columns","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","OperationPolicy|B0_select_columns_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::4::00120","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","DataRecordArtifact|D1_COMPASSelected::record::5","annotates","{}"
"StepRun|run_fc7d525c22::001::B0_select_columns","PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","StepRun|run_fc7d525c22::001::B0_select_columns","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","OperationPolicy|B0_select_columns_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D1_COMPASSelected::record::5::00121","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","DatasetArtifact|D1_COMPASSelected","annotates","{}"
"StepRun|run_fc7d525c22::001::B0_select_columns","PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","StepRun|run_fc7d525c22::001::B0_select_columns","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","OperationPolicy|B0_select_columns_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D1_COMPASSelected::00122","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","DataCellArtifact|D2_COMPASNoMissing::record::0::cell::age","annotates","{}"
"StepRun|run_fc7d525c22::002::B1_drop_missing","PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","StepRun|run_fc7d525c22::002::B1_drop_missing","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","OperationPolicy|B1_drop_missing_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_COMPASNoMissing::record::0::cell::age::00123","AccessRole|AU","allowsRole","{}"
