"ID","LABEL","key","props_json"
"Pipeline|compas_recidivism_pipeline","Pipeline","compas_recidivism_pipeline","{""key"": ""compas_recidivism_pipeline"", ""name"": ""compas_recidivism_pipeline""}"
"DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::sex","DataCellArtifact","D3_COMPASRaceBinary::record::4::cell::sex","{""key"": ""D3_COMPASRaceBinary::record::4::cell::sex"", ""record_id"": ""4"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""sex"", ""value"": ""Female"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""gender"", ""protected_attribute""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::priors_count","DataCellArtifact","D3_COMPASRaceBinary::record::4::cell::priors_count","{""key"": ""D3_COMPASRaceBinary::record::4::cell::priors_count"", ""record_id"": ""4"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""priors_count"", ""value"": 3, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::days_b_screening_arrest","DataCellArtifact","D3_COMPASRaceBinary::record::4::cell::days_b_screening_arrest","{""key"": ""D3_COMPASRaceBinary::record::4::cell::days_b_screening_arrest"", ""record_id"": ""4"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""days_b_screening_arrest"", ""value"": -3.0, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::two_year_recid","DataCellArtifact","D3_COMPASRaceBinary::record::4::cell::two_year_recid","{""key"": ""D3_COMPASRaceBinary::record::4::cell::two_year_recid"", ""record_id"": ""4"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""two_year_recid"", ""value"": 1, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""behavioural_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::c_jail_in","DataCellArtifact","D3_COMPASRaceBinary::record::4::cell::c_jail_in","{""key"": ""D3_COMPASRaceBinary::record::4::cell::c_jail_in"", ""record_id"": ""4"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""c_jail_in"", ""value"": ""2013-05-01"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::c_jail_out","DataCellArtifact","D3_COMPASRaceBinary::record::4::cell::c_jail_out","{""key"": ""D3_COMPASRaceBinary::record::4::cell::c_jail_out"", ""record_id"": ""4"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""c_jail_out"", ""value"": ""2013-05-20"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataRecordArtifact","D3_COMPASRaceBinary::record::5","{""key"": ""D3_COMPASRaceBinary::record::5"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""quasi_identifier"", ""criminal_justice_sensitive"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""temporal_quasi_identifier"", ""behavioural_sensitive"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""quasi_identifier"", ""criminal_justice_sensitive"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""temporal_quasi_identifier"", ""behavioural_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::age","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::age","{""key"": ""D3_COMPASRaceBinary::record::5::cell::age"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""age"", ""value"": 29, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::c_charge_degree","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::c_charge_degree","{""key"": ""D3_COMPASRaceBinary::record::5::cell::c_charge_degree"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""c_charge_degree"", ""value"": ""M"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::race","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::race","{""key"": ""D3_COMPASRaceBinary::record::5::cell::race"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""race"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""race_ethnicity"", ""protected_attribute""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::sex","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::sex","{""key"": ""D3_COMPASRaceBinary::record::5::cell::sex"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""sex"", ""value"": ""Male"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""gender"", ""protected_attribute""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::priors_count","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::priors_count","{""key"": ""D3_COMPASRaceBinary::record::5::cell::priors_count"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""priors_count"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::days_b_screening_arrest","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::days_b_screening_arrest","{""key"": ""D3_COMPASRaceBinary::record::5::cell::days_b_screening_arrest"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""days_b_screening_arrest"", ""value"": 1.0, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::two_year_recid","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::two_year_recid","{""key"": ""D3_COMPASRaceBinary::record::5::cell::two_year_recid"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""two_year_recid"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""behavioural_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::c_jail_in","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::c_jail_in","{""key"": ""D3_COMPASRaceBinary::record::5::cell::c_jail_in"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""c_jail_in"", ""value"": ""2013-06-15"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::c_jail_out","DataCellArtifact","D3_COMPASRaceBinary::record::5::cell::c_jail_out","{""key"": ""D3_COMPASRaceBinary::record::5::cell::c_jail_out"", ""record_id"": ""5"", ""dataset_id"": ""D3_COMPASRaceBinary"", ""attribute"": ""c_jail_out"", ""value"": ""2013-06-17"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"StepRun|run_fc7d525c22::004::B3_label_transform","StepRun","run_fc7d525c22::004::B3_label_transform","{""key"": ""run_fc7d525c22::004::B3_label_transform"", ""step_id"": ""B3_label_transform"", ""phase"": ""FeatureEngineering"", ""framework"": ""python"", ""operatorType"": ""TR"", ""policy_id"": ""B3_label_transform_policy"", ""input_artifacts"": [""D3_COMPASRaceBinary""], ""output_artifacts"": [""D4_COMPASLabelTransformed""], ""duration_seconds"": 0.0011572837829589844, ""status"": ""success"", ""operation_policy_id"": ""B3_label_transform_policy"", ""contributorGranularity"": ""cell""}"
"DatasetArtifact|D4_COMPASLabelTransformed","DatasetArtifact","D4_COMPASLabelTransformed","{""key"": ""D4_COMPASLabelTransformed"", ""name"": ""D4_COMPASLabelTransformed"", ""role"": ""derived"", ""source"": ""step:B3_label_transform"", ""n_rows"": 5, ""n_cols"": 9, ""columns"": [""age"", ""c_charge_degree"", ""race"", ""sex"", ""priors_count"", ""days_b_screening_arrest"", ""label"", ""c_jail_in"", ""c_jail_out""], ""record_id_col"": null, ""artifact_kind"": ""DatasetArtifact"", ""privacy_categories"": [""quasi_identifier"", ""criminal_justice_sensitive"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""temporal_quasi_identifier"", ""behavioural_sensitive"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""quasi_identifier"", ""criminal_justice_sensitive"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""temporal_quasi_identifier"", ""behavioural_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataRecordArtifact","D4_COMPASLabelTransformed::record::0","{""key"": ""D4_COMPASLabelTransformed::record::0"", ""record_id"": ""0"", ""dataset_id"": ""D4_COMPASLabelTransformed"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""quasi_identifier"", ""criminal_justice_sensitive"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""temporal_quasi_identifier"", ""behavioural_sensitive"", ""personal_data"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""quasi_identifier"", ""criminal_justice_sensitive"", ""race_ethnicity"", ""protected_attribute"", ""gender"", ""temporal_quasi_identifier"", ""behavioural_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::age","DataCellArtifact","D4_COMPASLabelTransformed::record::0::cell::age","{""key"": ""D4_COMPASLabelTransformed::record::0::cell::age"", ""record_id"": ""0"", ""dataset_id"": ""D4_COMPASLabelTransformed"", ""attribute"": ""age"", ""value"": 25, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::c_charge_degree","DataCellArtifact","D4_COMPASLabelTransformed::record::0::cell::c_charge_degree","{""key"": ""D4_COMPASLabelTransformed::record::0::cell::c_charge_degree"", ""record_id"": ""0"", ""dataset_id"": ""D4_COMPASLabelTransformed"", ""attribute"": ""c_charge_degree"", ""value"": ""F"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""criminal_justice_sensitive""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::race","DataCellArtifact","D4_COMPASLabelTransformed::record::0::cell::race","{""key"": ""D4_COMPASLabelTransformed::record::0::cell::race"", ""record_id"": ""0"", ""dataset_id"": ""D4_COMPASLabelTransformed"", ""attribute"": ""race"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""race_ethnicity"", ""protected_attribute""], ""privacy_usages"": [""criminal_justice_research"", ""research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
